empresa;abertura;data_atendimento;tempo_horas
CRE;2025-02-24 09:19:00;2025-02-28 10:00:00;96,68333333333334
HGL;2025-02-21 16:20:00;2025-02-21 17:01:00;0,6833333333333333
HGL;2025-02-23 18:28:00;2025-02-23 21:49:00;3,35
CRE;2025-02-19 08:56:00;2025-02-19 08:57:00;0,016666666666666666
HGL;2025-02-21 00:00:00;2025-02-21 14:00:00;14,0
HCD;2025-02-19 00:00:00;2025-02-19 11:30:00;11,5
HDS;2025-02-21 13:52:00;2025-02-21 13:53:00;0,016666666666666666
HCD;2025-02-19 09:39:00;2025-02-19 10:00:00;0,35
HCD;2025-02-20 01:00:00;2025-02-20 06:00:00;5,0
HCD;2025-02-19 00:00:00;2025-02-19 17:20:00;17,333333333333332
HCD;2025-02-22 10:06:00;2025-02-22 10:26:00;0,3333333333333333
HGL;2025-02-22 10:33:00;2025-02-24 08:42:00;46,15
HDS;2025-02-20 12:08:00;2025-02-20 12:10:00;0,03333333333333333
HDS;2025-02-21 13:48:00;2025-02-21 13:50:00;0,03333333333333333
CRE;2025-02-20 08:13:00;2025-02-20 13:27:00;5,233333333333333
HGL;2025-02-19 15:13:00;2025-03-21 14:41:00;719,4666666666667
CRE;2025-02-20 14:09:00;2025-02-21 09:03:00;18,9
HCD;2025-02-18 01:00:00;2025-02-18 21:00:00;20,0
CRE;2025-02-20 10:29:00;2025-02-20 14:03:00;3,566666666666667
CRE;2025-02-21 10:56:00;2025-02-21 11:00:00;0,06666666666666667
CRE;2025-02-19 10:05:00;2025-02-19 11:20:00;1,25
CRE;2025-02-24 08:19:00;2025-02-24 09:31:00;1,2
CRE;2025-02-21 10:46:00;2025-03-03 10:00:00;239,23333333333332
HCD;2025-02-19 00:00:00;2025-02-19 07:00:00;7,0
HCD;2025-02-22 21:54:00;2025-02-22 22:00:00;0,1
CRE;2025-02-21 08:00:00;2025-02-21 16:00:00;8,0
CRE;2025-02-24 12:52:00;2025-02-25 10:10:00;21,3
HCD;2025-02-19 21:03:00;2025-02-20 09:00:00;11,95
CRE;2025-02-18 17:24:00;2025-02-18 17:30:00;0,1
CRE;2025-02-20 10:18:00;2025-02-20 10:30:00;0,2
CRE;2025-02-20 15:40:00;2025-02-20 15:45:00;0,08333333333333333
HDS;2025-02-19 00:00:00;2025-02-19 08:04:00;8,066666666666666
HGL;2025-02-19 09:25:00;2025-03-12 10:11:00;504,76666666666665
CRE;2025-02-18 17:24:00;2025-02-18 17:30:00;0,1
HCD;2025-02-19 11:12:00;2025-02-19 12:00:00;0,8
CRE;2025-02-19 08:16:00;2025-02-19 08:24:00;0,13333333333333333
CRE;2025-02-21 13:00:00;2025-02-21 15:30:00;2,5
CRE;2025-02-21 08:00:00;2025-02-21 16:20:00;8,333333333333334
CRE;2025-02-18 15:44:00;2025-02-18 17:00:00;1,2666666666666666
CRE;2025-02-19 10:01:00;2025-02-19 10:03:00;0,03333333333333333
CRE;2025-02-21 14:15:00;2025-02-22 13:00:00;22,75
HCD;2025-02-18 01:00:00;2025-02-18 17:00:00;16,0
HGL;2025-02-21 08:24:00;2025-02-28 13:35:00;173,18333333333334
HGL;2025-02-19 14:11:00;2025-02-19 14:12:00;0,016666666666666666
HCD;2025-02-18 15:32:00;2025-02-18 16:00:00;0,4666666666666667
CRE;2025-02-21 08:00:00;2025-02-21 15:50:00;7,833333333333333
HDS;2025-02-20 01:00:00;2025-02-20 07:00:00;6,0
HCD;2025-02-21 00:00:00;2025-02-21 12:05:00;12,083333333333334
HGL;2025-02-18 01:00:00;2025-02-18 16:00:00;15,0
CRE;2025-02-19 10:05:00;2025-02-19 11:20:00;1,25
CRE;2025-02-19 12:02:00;2025-02-19 13:55:00;1,8833333333333333
CRE;2025-02-21 12:08:00;2025-02-25 08:20:00;92,2
HGL;2025-02-18 16:34:00;2025-02-19 17:00:00;24,433333333333334
CRE;2025-02-19 15:30:00;2025-02-19 15:35:00;0,08333333333333333
HCD;2025-02-18 18:13:00;2025-02-18 21:00:00;2,783333333333333
HGL;2025-02-24 09:53:00;2025-02-24 10:05:00;0,2
HCD;2025-02-20 01:00:00;2025-02-20 09:30:00;8,5
HGL;2025-02-20 10:42:00;2025-02-20 10:44:00;0,03333333333333333
HCD;2025-02-22 01:00:00;2025-02-22 22:00:00;21,0
HCD;2025-02-22 01:00:00;2025-02-22 11:30:00;10,5
CRE;2025-02-23 06:00:00;2025-02-23 19:00:00;13,0
CRE;2025-02-19 12:03:00;2025-02-19 12:05:00;0,03333333333333333
HCD;2025-02-19 10:33:00;2025-02-19 15:15:00;4,7
HGL;2025-02-19 10:53:00;2025-02-19 15:11:00;4,3
HCD;2025-02-24 12:56:00;2025-02-24 13:10:00;0,23333333333333334
HCD;2025-02-21 00:00:00;2025-02-21 17:30:00;17,5
HGL;2025-02-24 09:12:00;2025-03-07 08:00:00;262,8
HCD;2025-02-24 01:00:00;2025-02-24 10:45:00;9,75
HCD;2025-02-20 14:07:00;2025-02-20 14:51:00;0,7333333333333333
HGL;2025-02-22 10:33:00;2025-02-24 08:42:00;46,15
HGL;2025-02-21 17:32:00;2025-03-13 14:20:00;476,8
HCD;2025-02-22 01:00:00;2025-02-22 21:00:00;20,0
CRE;2025-02-20 08:42:00;2025-02-20 16:35:00;7,883333333333334
HGL;2025-02-20 01:00:00;2025-02-20 17:00:00;16,0
HDS;2025-02-24 16:18:00;2025-02-24 16:23:00;0,08333333333333333
HGL;2025-02-24 10:00:00;2025-02-24 10:07:00;0,11666666666666667
HCD;2025-02-24 19:57:00;2025-02-24 20:30:00;0,55
CRE;2025-02-21 10:56:00;2025-02-21 11:00:00;0,06666666666666667
HCD;2025-02-20 09:00:00;2025-02-20 09:30:00;0,5
HGL;2025-02-21 00:00:00;2025-02-21 07:00:00;7,0
CRE;2025-02-18 10:28:00;2025-02-18 10:34:00;0,1
CRE;2025-02-21 08:00:00;2025-02-21 15:50:00;7,833333333333333
CRE;2025-02-19 09:03:00;2025-04-17 13:00:00;1371,95
CRE;2025-02-24 09:19:00;2025-02-28 10:00:00;96,68333333333334
HCD;2025-02-22 15:32:00;2025-02-22 16:00:00;0,4666666666666667
HCD;2025-02-20 09:56:00;2025-02-20 10:30:00;0,5666666666666667
CRE;2025-02-18 16:47:00;2025-02-18 16:50:00;0,05
HGL;2025-02-24 22:30:00;2025-02-25 00:30:00;2,0
HDS;2025-02-24 09:30:00;2025-02-24 09:32:00;0,03333333333333333
CRE;2025-02-20 09:23:00;2025-02-20 17:12:00;7,816666666666666
CRE;2025-02-19 12:17:00;2025-02-19 13:00:00;0,7166666666666667
HGL;2025-02-21 11:09:00;2025-02-21 12:50:00;1,6833333333333333
HCD;2025-02-24 01:00:00;2025-02-24 06:00:00;5,0
HCD;2025-02-19 11:18:00;2025-02-19 11:30:00;0,2
CRE;2025-02-24 09:19:00;2025-02-28 10:00:00;96,68333333333334
CRE;2025-02-19 08:56:00;2025-02-19 08:57:00;0,016666666666666666
CRE;2025-02-24 15:36:00;2025-02-25 09:00:00;17,4
CRE;2025-02-23 13:29:00;2025-02-26 08:20:00;66,85
HGL;2025-02-19 08:54:00;2025-02-19 09:59:00;1,0833333333333333
CRE;2025-02-20 11:49:00;2025-02-21 08:00:00;20,183333333333334
HCD;2025-02-24 01:00:00;2025-02-24 08:20:00;7,333333333333333
HCD;2025-02-22 01:00:00;2025-02-22 10:30:00;9,5
HCD;2025-02-22 11:23:00;2025-02-22 11:50:00;0,45
HCD;2025-02-21 00:00:00;2025-02-21 16:30:00;16,5
HCD;2025-02-19 13:48:00;2025-02-19 14:15:00;0,45
CRE;2025-02-24 09:22:00;2025-02-28 09:50:00;96,46666666666667
HCD;2025-02-23 22:49:00;2025-02-24 02:20:00;3,5166666666666666
CRE;2025-02-21 13:00:00;2025-02-21 15:30:00;2,5
HCD;2025-02-19 08:56:00;2025-02-19 09:15:00;0,31666666666666665
CRE;2025-02-18 16:47:00;2025-02-18 16:50:00;0,05
CRE;2025-02-21 12:08:00;2025-02-24 16:50:00;76,7
HCD;2025-02-21 00:00:00;2025-02-21 22:30:00;22,5
HCD;2025-02-24 01:00:00;2025-02-24 20:00:00;19,0
HGL;2025-02-21 00:00:00;2025-02-21 00:01:00;0,016666666666666666
HDS;2025-02-24 16:19:00;2025-02-24 16:20:00;0,016666666666666666
HGL;2025-02-24 01:04:00;2025-02-28 13:00:00;107,93333333333334
HGL;2025-02-20 01:00:00;2025-02-20 07:00:00;6,0
CRE;2025-02-23 13:29:00;2025-02-26 08:20:00;66,85
CRE;2025-02-21 13:00:00;2025-02-21 15:30:00;2,5
HDS;2025-02-20 01:00:00;2025-02-20 07:15:00;6,25
HCD;2025-02-21 20:55:00;2025-02-21 22:30:00;1,5833333333333333
HCD;2025-02-18 01:00:00;2025-02-18 06:00:00;5,0
CRE;2025-02-19 09:03:00;2025-04-17 13:00:00;1371,95
HDS;2025-02-24 17:51:00;2025-02-24 17:53:00;0,03333333333333333
HGL;2025-02-24 01:00:00;2025-02-24 16:00:00;15,0
HGL;2025-02-19 11:28:00;2025-02-28 13:00:00;217,53333333333333
HCD;2025-02-24 11:14:00;2025-02-24 11:37:00;0,38333333333333336
HCD;2025-02-24 10:31:00;2025-02-24 11:00:00;0,48333333333333334
HCD;2025-02-22 14:02:00;2025-02-22 14:30:00;0,4666666666666667
HGL;2025-02-19 17:22:00;2025-02-19 18:47:00;1,4166666666666667
HCD;2025-02-22 01:00:00;2025-02-22 06:00:00;5,0
HCD;2025-02-19 23:03:00;2025-02-20 09:30:00;10,45
CRE;2025-02-19 12:13:00;2025-02-19 13:20:00;1,1166666666666667
HDS;2025-02-21 09:14:00;2025-02-21 09:15:00;0,016666666666666666
HCD;2025-02-19 00:00:00;2025-02-19 22:00:00;22,0
CRE;2025-02-18 11:01:00;2025-02-19 13:30:00;26,483333333333334
HCD;2025-02-24 01:00:00;2025-02-24 22:00:00;21,0
HGL;2025-02-19 11:27:00;2025-02-19 16:46:00;5,316666666666666
CRE;2025-02-20 10:20:00;2025-02-20 10:40:00;0,3333333333333333
HGL;2025-02-24 10:16:00;2025-02-27 15:00:00;76,73333333333333
HGL;2025-02-24 21:08:00;2025-02-24 21:15:00;0,11666666666666667
CRE;2025-02-19 10:05:00;2025-02-19 11:20:00;1,25
CRE;2025-02-24 09:22:00;2025-02-28 09:50:00;96,46666666666667
HDS;2025-02-19 09:14:00;2025-02-19 09:15:00;0,016666666666666666
HCD;2025-02-18 12:34:00;2025-02-18 13:30:00;0,9333333333333333
CRE;2025-02-24 11:22:00;2025-02-24 12:15:00;0,8833333333333333
HCD;2025-02-21 00:00:00;2025-02-21 06:00:00;6,0
CRE;2025-02-21 08:57:00;2025-02-24 10:05:00;73,13333333333334
HCD;2025-02-23 00:00:00;2025-02-23 10:20:00;10,333333333333334
HGL;2025-02-21 13:07:00;2025-03-18 08:00:00;594,8833333333333
HCD;2025-02-18 01:00:00;2025-02-18 20:15:00;19,25
CRE;2025-02-21 10:00:00;2025-02-21 10:05:00;0,08333333333333333
HDS;2025-02-18 01:00:00;2025-02-18 09:20:00;8,333333333333334
HCD;2025-02-24 14:01:00;2025-02-24 14:08:00;0,11666666666666667
CRE;2025-02-24 08:19:00;2025-02-24 09:31:00;1,2
CRE;2025-02-20 11:49:00;2025-02-21 08:00:00;20,183333333333334
CRE;2025-02-21 09:10:00;2025-02-21 09:15:00;0,08333333333333333
HCD;2025-02-23 00:00:00;2025-02-23 11:20:00;11,333333333333334
HCD;2025-02-23 00:00:00;2025-02-23 11:05:00;11,083333333333334
CRE;2025-02-19 12:17:00;2025-02-19 13:00:00;0,7166666666666667
HCD;2025-02-20 01:00:00;2025-02-20 22:30:00;21,5
CRE;2025-02-18 10:27:00;2025-03-12 22:00:00;539,55
CRE;2025-02-21 08:00:00;2025-02-21 16:00:00;8,0
HCD;2025-02-18 01:00:00;2025-02-18 11:00:00;10,0
HGL;2025-02-24 09:52:00;2025-02-24 10:02:00;0,16666666666666666
HCD;2025-02-21 19:58:00;2025-02-21 21:30:00;1,5333333333333334
CRE;2025-02-21 08:57:00;2025-02-21 09:30:00;0,55
CRE;2025-02-23 01:12:00;2025-02-24 08:00:00;30,8
HCD;2025-02-21 00:00:00;2025-02-21 17:45:00;17,75
CRE;2025-02-24 15:00:00;2025-02-24 15:10:00;0,16666666666666666
HCD;2025-02-19 11:10:00;2025-02-19 11:20:00;0,16666666666666666
CRE;2025-02-18 14:45:00;2025-03-03 08:20:00;305,5833333333333
CRE;2025-02-21 08:00:00;2025-02-21 16:20:00;8,333333333333334
CRE;2025-02-19 08:56:00;2025-02-19 08:57:00;0,016666666666666666
HDS;2025-02-24 16:19:00;2025-02-24 16:20:00;0,016666666666666666
HCD;2025-02-19 14:18:00;2025-02-19 14:50:00;0,5333333333333333
CRE;2025-02-24 09:19:00;2025-02-28 10:00:00;96,68333333333334
HGL;2025-02-24 09:51:00;2025-02-24 10:00:00;0,15
HCD;2025-02-18 10:26:00;2025-02-18 11:00:00;0,5666666666666667
CRE;2025-02-19 12:17:00;2025-02-19 13:00:00;0,7166666666666667
CRE;2025-02-21 18:57:00;2025-02-21 19:00:00;0,05
HGL;2025-02-19 11:38:00;2025-02-19 16:01:00;4,383333333333334
HCD;2025-02-21 00:00:00;2025-02-21 17:00:00;17,0
CRE;2025-02-22 18:42:00;2025-02-27 08:00:00;109,3
HCD;2025-02-18 12:34:00;2025-02-18 13:30:00;0,9333333333333333
HCD;2025-02-20 15:11:00;2025-02-20 15:31:00;0,3333333333333333
HCD;2025-02-19 00:00:00;2025-02-19 14:00:00;14,0
CRE;2025-02-20 11:49:00;2025-02-21 08:00:00;20,183333333333334
CRE;2025-02-19 10:03:00;2025-02-19 10:12:00;0,15
HCD;2025-02-18 01:00:00;2025-02-18 11:15:00;10,25
HGL;2025-02-21 11:29:00;2025-02-21 14:10:00;2,683333333333333
HCD;2025-02-20 21:48:00;2025-02-21 00:00:00;2,2
HDS;2025-02-24 09:34:00;2025-02-24 09:38:00;0,06666666666666667
CRE;2025-02-24 10:10:00;2025-02-24 10:20:00;0,16666666666666666
HCD;2025-02-18 01:00:00;2025-02-18 21:15:00;20,25
CRE;2025-02-18 16:47:00;2025-02-18 16:50:00;0,05
CRE;2025-02-21 08:00:00;2025-02-21 15:50:00;7,833333333333333
HCD;2025-02-18 09:56:00;2025-02-18 10:30:00;0,5666666666666667
HDS;2025-02-21 13:36:00;2025-02-21 13:40:00;0,06666666666666667
HCD;2025-02-24 11:14:00;2025-02-24 11:37:00;0,38333333333333336
HCD;2025-02-20 01:00:00;2025-02-20 09:15:00;8,25
HCD;2025-02-24 01:00:00;2025-02-24 10:15:00;9,25
HCD;2025-02-20 01:00:00;2025-02-20 07:10:00;6,166666666666667
CRE;2025-02-21 08:00:00;2025-02-21 16:20:00;8,333333333333334
HCD;2025-02-22 11:53:00;2025-02-22 12:18:00;0,4166666666666667
CRE;2025-02-21 08:00:00;2025-02-21 15:50:00;7,833333333333333
HGL;2025-02-19 23:15:00;2025-02-19 23:38:00;0,38333333333333336
HGL;2025-02-24 21:03:00;2025-02-24 21:04:00;0,016666666666666666
CRE;2025-02-18 16:47:00;2025-02-18 16:50:00;0,05
HCD;2025-02-20 01:00:00;2025-02-20 17:45:00;16,75
HCD;2025-02-24 06:00:00;2025-02-24 06:35:00;0,5833333333333334
CRE;2025-02-19 10:01:00;2025-02-19 10:03:00;0,03333333333333333
HGL;2025-02-22 01:47:00;2025-02-22 01:50:00;0,05
HCD;2025-02-18 01:00:00;2025-02-18 10:00:00;9,0
HCD;2025-02-24 12:56:00;2025-02-24 13:10:00;0,23333333333333334
CRE;2025-02-18 17:24:00;2025-02-18 17:30:00;0,1
HCD;2025-02-22 11:23:00;2025-02-22 11:50:00;0,45
HCD;2025-02-23 22:47:00;2025-02-24 01:22:00;2,5833333333333335
CRE;2025-02-21 06:00:00;2025-02-21 15:30:00;9,5
HCD;2025-02-20 15:33:00;2025-02-20 16:02:00;0,48333333333333334
CRE;2025-02-21 11:36:00;2025-02-21 15:00:00;3,4
HCD;2025-02-19 13:46:00;2025-02-19 14:00:00;0,23333333333333334
HDS;2025-02-19 16:20:00;2025-02-19 16:22:00;0,03333333333333333
HGL;2025-02-23 06:42:00;2025-02-23 06:45:00;0,05
CRE;2025-02-21 10:53:00;2025-02-21 13:20:00;2,45
HGL;2025-02-23 00:00:00;2025-02-23 14:00:00;14,0
HCD;2025-02-19 17:11:00;2025-02-19 20:30:00;3,316666666666667
HGL;2025-02-19 09:27:00;2025-02-19 09:58:00;0,5166666666666667
HCD;2025-02-22 01:00:00;2025-02-22 10:45:00;9,75
CRE;2025-02-21 08:45:00;2025-02-21 08:46:00;0,016666666666666666
CRE;2025-02-18 10:27:00;2025-03-12 22:00:00;539,55
HCD;2025-02-20 01:00:00;2025-02-20 10:45:00;9,75
HCD;2025-02-24 01:00:00;2025-02-24 17:00:00;16,0
CRE;2025-02-21 09:10:00;2025-02-21 09:15:00;0,08333333333333333
CRE;2025-02-18 16:47:00;2025-02-18 16:50:00;0,05
HGL;2025-02-19 11:23:00;2025-02-19 12:21:00;0,9666666666666667
CRE;2025-02-21 13:50:00;2025-02-21 14:00:00;0,16666666666666666
HCD;2025-02-19 11:28:00;2025-02-19 12:30:00;1,0333333333333334
CRE;2025-02-20 08:42:00;2025-02-20 16:35:00;7,883333333333334
HGL;2025-02-18 20:53:00;2025-02-19 06:34:00;9,683333333333334
HCD;2025-02-24 21:41:00;2025-02-24 23:30:00;1,8166666666666667
HCD;2025-02-19 00:00:00;2025-02-19 07:00:00;7,0
CRE;2025-02-21 13:00:00;2025-02-21 15:30:00;2,5
HCD;2025-02-23 00:00:00;2025-02-23 19:00:00;19,0
HGL;2025-02-23 14:51:00;2025-02-23 14:52:00;0,016666666666666666
CRE;2025-02-21 08:00:00;2025-02-21 16:20:00;8,333333333333334
HCD;2025-02-23 22:11:00;2025-02-24 04:20:00;6,15
CRE;2025-02-24 09:26:00;2025-03-12 08:00:00;382,56666666666666
HGL;2025-02-18 01:00:00;2025-02-18 19:00:00;18,0
CRE;2025-02-24 09:28:00;2025-02-24 10:15:00;0,7833333333333333
HGL;2025-02-19 16:58:00;2025-02-19 18:01:00;1,05
HCD;2025-02-19 00:00:00;2025-02-19 10:00:00;10,0
CRE;2025-02-21 08:00:00;2025-02-21 15:50:00;7,833333333333333
HCD;2025-02-19 23:51:00;2025-02-26 16:15:00;160,4
HGL;2025-02-20 15:31:00;2025-10-16 20:50:00;5717,316666666667
CRE;2025-02-19 10:05:00;2025-02-19 11:20:00;1,25
CRE;2025-02-19 10:25:00;2025-02-19 10:50:00;0,4166666666666667
CRE;2025-02-24 09:22:00;2025-02-28 09:50:00;96,46666666666667
HCD;2025-02-20 01:00:00;2025-02-20 17:00:00;16,0
CRE;2025-02-19 10:25:00;2025-02-19 10:35:00;0,16666666666666666
CRE;2025-02-21 10:40:00;2025-02-22 14:20:00;27,666666666666668
HGL;2025-02-23 00:00:00;2025-02-23 19:00:00;19,0
CRE;2025-02-21 08:00:00;2025-02-21 16:00:00;8,0
HCD;2025-02-19 13:45:00;2025-02-19 14:30:00;0,75
CRE;2025-02-21 10:56:00;2025-02-21 11:00:00;0,06666666666666667
CRE;2025-02-23 11:29:00;2025-02-23 13:20:00;1,85
HGL;2025-02-22 22:57:00;2025-02-22 22:58:00;0,016666666666666666
CRE;2025-02-19 12:14:00;2025-02-19 13:10:00;0,9333333333333333
HCD;2025-02-24 01:00:00;2025-02-24 05:00:00;4,0
HDS;2025-02-21 13:52:00;2025-02-21 13:53:00;0,016666666666666666
CRE;2025-02-19 12:13:00;2025-02-19 13:20:00;1,1166666666666667
CRE;2025-02-21 10:41:00;2025-02-21 23:30:00;12,816666666666666
HCD;2025-02-19 00:00:00;2025-02-19 16:10:00;16,166666666666668
HGL;2025-02-24 01:00:00;2025-02-24 06:50:00;5,833333333333333
CRE;2025-02-21 10:56:00;2025-02-21 11:00:00;0,06666666666666667
CRE;2025-02-24 12:52:00;2025-02-25 10:10:00;21,3
HGL;2025-02-19 11:16:00;2025-09-26 16:01:00;5260,75
HCD;2025-02-23 07:47:00;2025-02-23 11:00:00;3,216666666666667
HCD;2025-02-19 20:46:00;2025-02-19 23:30:00;2,7333333333333334
HGL;2025-02-23 20:05:00;2025-02-24 08:30:00;12,416666666666666
CRE;2025-02-19 08:16:00;2025-02-19 08:24:00;0,13333333333333333
HCD;2025-02-19 00:00:00;2025-02-19 19:00:00;19,0
CRE;2025-02-18 14:59:00;2025-02-18 20:05:00;5,1
HCD;2025-02-19 00:00:00;2025-02-19 19:00:00;19,0
HCD;2025-02-20 14:38:00;2025-02-20 15:10:00;0,5333333333333333
CRE;2025-02-21 08:00:00;2025-02-21 16:00:00;8,0
CRE;2025-02-24 09:22:00;2025-02-28 09:50:00;96,46666666666667
HCD;2025-02-23 22:46:00;2025-02-24 03:20:00;4,566666666666666
CRE;2025-02-20 18:00:00;2025-02-21 08:05:00;14,083333333333334
HCD;2025-02-24 01:00:00;2025-02-24 22:30:00;21,5
HGL;2025-02-19 10:37:00;2025-02-20 08:45:00;22,133333333333333
CRE;2025-02-19 10:01:00;2025-02-19 10:03:00;0,03333333333333333
HGL;2025-02-21 17:33:00;2025-02-21 17:35:00;0,03333333333333333
HCD;2025-02-23 18:02:00;2025-02-23 22:30:00;4,466666666666667
CRE;2025-02-19 12:17:00;2025-02-19 13:00:00;0,7166666666666667
HGL;2025-02-18 23:01:00;2025-02-18 23:02:00;0,016666666666666666
HCD;2025-02-20 09:56:00;2025-02-20 10:30:00;0,5666666666666667
CRE;2025-02-20 08:25:00;2025-02-20 13:15:00;4,833333333333333
HCD;2025-02-18 01:00:00;2025-02-18 07:00:00;6,0
HDS;2025-02-18 16:30:00;2025-02-18 16:32:00;0,03333333333333333
HCD;2025-02-23 00:00:00;2025-02-23 09:00:00;9,0
CRE;2025-02-20 11:49:00;2025-02-21 08:00:00;20,183333333333334
CRE;2025-02-19 10:57:00;2025-02-20 15:35:00;28,633333333333333
HCD;2025-02-19 17:12:00;2025-02-19 18:00:00;0,8
HGL;2025-02-19 10:21:00;2025-02-19 14:29:00;4,133333333333334
HCD;2025-02-23 00:00:00;2025-02-23 20:00:00;20,0
HCD;2025-02-20 12:38:00;2025-02-20 13:30:00;0,8666666666666667
CRE;2025-02-18 10:27:00;2025-03-12 22:00:00;539,55
HCD;2025-02-24 10:31:00;2025-02-24 11:00:00;0,48333333333333334
HDS;2025-02-18 01:00:00;2025-02-18 07:00:00;6,0
HGL;2025-02-19 13:01:00;2025-02-19 15:40:00;2,65
HGL;2025-02-24 10:05:00;2025-02-24 10:09:00;0,06666666666666667
CRE;2025-02-24 09:22:00;2025-02-28 09:50:00;96,46666666666667
HCD;2025-02-24 01:00:00;2025-02-24 21:30:00;20,5
HGL;2025-02-21 00:00:00;2025-02-21 19:00:00;19,0
HCD;2025-02-18 01:00:00;2025-02-18 20:45:00;19,75
CRE;2025-02-22 01:00:00;2025-02-22 07:00:00;6,0
CRE;2025-02-21 13:00:00;2025-02-21 15:30:00;2,5
CRE;2025-02-19 10:03:00;2025-02-19 10:12:00;0,15
CRE;2025-02-24 09:26:00;2025-03-12 08:00:00;382,56666666666666
HCD;2025-02-24 23:28:00;2025-02-25 00:00:00;0,5333333333333333
CRE;2025-02-19 15:28:00;2025-02-19 15:30:00;0,03333333333333333
CRE;2025-02-20 08:13:00;2025-02-20 13:27:00;5,233333333333333
CRE;2025-02-21 10:41:00;2025-02-27 13:10:00;146,48333333333332
CRE;2025-02-23 00:00:00;2025-02-23 07:20:00;7,333333333333333
HGL;2025-02-23 00:00:00;2025-02-23 19:00:00;19,0
CRE;2025-02-24 10:10:00;2025-02-24 10:20:00;0,16666666666666666
CRE;2025-02-21 10:53:00;2025-02-21 13:20:00;2,45
CRE;2025-02-19 10:01:00;2025-02-19 10:03:00;0,03333333333333333
CRE;2025-02-20 14:10:00;2025-02-20 16:22:00;2,2
HCD;2025-02-20 01:00:00;2025-02-20 06:00:00;5,0
HDS;2025-02-24 09:36:00;2025-02-24 09:40:00;0,06666666666666667
HCD;2025-02-23 00:00:00;2025-02-23 11:50:00;11,833333333333334
CRE;2025-02-19 09:15:00;2025-02-19 10:03:00;0,8
CRE;2025-02-18 15:00:00;2025-03-31 11:00:00;980,0
HCD;2025-02-18 11:24:00;2025-02-18 11:25:00;0,016666666666666666
CRE;2025-02-18 15:00:00;2025-03-31 11:00:00;980,0
CRE;2025-02-18 11:01:00;2025-02-19 13:30:00;26,483333333333334
CRE;2025-02-19 10:01:00;2025-02-19 10:03:00;0,03333333333333333
CRE;2025-02-24 08:04:00;2025-03-03 10:50:00;170,76666666666668
HDS;2025-02-23 00:00:00;2025-02-24 07:15:00;31,25
CRE;2025-02-20 11:49:00;2025-02-21 08:00:00;20,183333333333334
HCD;2025-02-20 01:00:00;2025-02-20 08:00:00;7,0
HCD;2025-02-21 00:00:00;2025-02-21 09:00:00;9,0
CRE;2025-02-19 10:01:00;2025-02-19 10:03:00;0,03333333333333333
HCD;2025-02-20 15:11:00;2025-02-20 15:31:00;0,3333333333333333
HGL;2025-02-23 00:00:00;2025-02-23 07:00:00;7,0
HDS;2025-02-18 01:00:00;2025-02-18 07:20:00;6,333333333333333
HGL;2025-02-24 11:01:00;2025-02-24 11:06:00;0,08333333333333333
HGL;2025-02-19 16:13:00;2025-02-25 09:20:00;137,11666666666667
HCD;2025-02-19 00:00:00;2025-02-19 23:00:00;23,0
CRE;2025-02-19 12:14:00;2025-02-19 13:10:00;0,9333333333333333
CRE;2025-02-19 12:04:00;2025-02-19 13:45:00;1,6833333333333333
HCD;2025-02-20 15:01:00;2025-02-20 16:00:00;0,9833333333333333
HGL;2025-02-19 12:10:00;2025-02-19 16:30:00;4,333333333333333
CRE;2025-02-24 10:10:00;2025-02-24 10:20:00;0,16666666666666666
CRE;2025-02-21 08:00:00;2025-02-21 15:50:00;7,833333333333333
HGL;2025-02-22 01:00:00;2025-02-22 16:00:00;15,0
CRE;2025-02-19 10:03:00;2025-02-19 10:12:00;0,15
HGL;2025-02-23 22:15:00;2025-02-23 22:16:00;0,016666666666666666
HGL;2025-02-19 15:39:00;2025-02-19 16:22:00;0,7166666666666667
HGL;2025-02-19 15:05:00;2025-03-21 16:21:00;721,2666666666667
CRE;2025-02-19 10:01:00;2025-02-19 10:03:00;0,03333333333333333
CRE;2025-02-20 15:40:00;2025-02-20 15:45:00;0,08333333333333333
HGL;2025-02-19 11:34:00;2025-02-19 15:00:00;3,433333333333333
HCD;2025-02-19 00:00:00;2025-02-19 07:10:00;7,166666666666667
HGL;2025-02-24 21:03:00;2025-02-24 21:06:00;0,05
HDS;2025-02-18 11:20:00;2025-02-18 11:21:00;0,016666666666666666
CRE;2025-02-18 10:27:00;2025-03-12 22:00:00;539,55
HGL;2025-02-19 14:06:00;2025-02-25 08:50:00;138,73333333333332
CRE;2025-02-21 08:58:00;2025-02-22 13:48:00;28,833333333333332
CRE;2025-02-19 10:05:00;2025-02-19 11:20:00;1,25
HCD;2025-02-23 00:00:00;2025-02-23 10:50:00;10,833333333333334
CRE;2025-02-20 01:00:00;2025-02-20 11:52:00;10,866666666666667
HCD;2025-02-19 09:50:00;2025-02-19 10:00:00;0,16666666666666666
CRE;2025-02-23 16:15:00;2025-02-24 01:00:00;8,75
HGL;2025-02-19 08:22:00;2025-02-19 08:25:00;0,05
CRE;2025-02-21 08:00:00;2025-02-21 16:00:00;8,0
CRE;2025-02-24 14:43:00;2025-02-25 08:00:00;17,283333333333335
HGL;2025-02-19 23:28:00;2025-02-20 00:10:00;0,7
HGL;2025-02-19 10:20:00;2025-02-19 13:50:00;3,5
HCD;2025-02-20 01:00:00;2025-02-20 08:15:00;7,25
